Game_ID,GAME_DATE,Season,away_team_id,home_team_id
21700742,"JAN 29, 2018",2017-18,1610612748,1610612742
21700730,"JAN 27, 2018",2017-18,1610612742,1610612743
21700721,"JAN 26, 2018",2017-18,1610612757,1610612742
21700706,"JAN 24, 2018",2017-18,1610612745,1610612742
21700693,"JAN 22, 2018",2017-18,1610612764,1610612742
21700682,"JAN 20, 2018",2017-18,1610612742,1610612757
21700651,"JAN 16, 2018",2017-18,1610612742,1610612743
21700627,"JAN 13, 2018",2017-18,1610612747,1610612742
21700601,"JAN 09, 2018",2017-18,1610612753,1610612742
21700587,"JAN 07, 2018",2017-18,1610612752,1610612742
21700562,"JAN 03, 2018",2017-18,1610612744,1610612742
21700541,"DEC 31, 2017",2017-18,1610612742,1610612760
21700525,"DEC 29, 2017",2017-18,1610612742,1610612740
21700507,"DEC 27, 2017",2017-18,1610612742,1610612754
21700499,"DEC 26, 2017",2017-18,1610612761,1610612742
21700474,"DEC 22, 2017",2017-18,1610612742,1610612748
21700461,"DEC 20, 2017",2017-18,1610612765,1610612742
21700448,"DEC 18, 2017",2017-18,1610612756,1610612742
21700435,"DEC 16, 2017",2017-18,1610612742,1610612759
21700417,"DEC 14, 2017",2017-18,1610612742,1610612744
21700402,"DEC 12, 2017",2017-18,1610612759,1610612742
21700388,"DEC 10, 2017",2017-18,1610612742,1610612750
21700372,"DEC 08, 2017",2017-18,1610612742,1610612749
21700347,"DEC 04, 2017",2017-18,1610612743,1610612742
21700327,"DEC 02, 2017",2017-18,1610612746,1610612742
21700295,"NOV 27, 2017",2017-18,1610612742,1610612759
21700283,"NOV 25, 2017",2017-18,1610612760,1610612742
21700260,"NOV 22, 2017",2017-18,1610612742,1610612763
21700233,"NOV 18, 2017",2017-18,1610612749,1610612742
21700224,"NOV 17, 2017",2017-18,1610612750,1610612742
21700203,"NOV 14, 2017",2017-18,1610612759,1610612742
21700191,"NOV 12, 2017",2017-18,1610612742,1610612760
21700151,"NOV 07, 2017",2017-18,1610612742,1610612764
21700134,"NOV 04, 2017",2017-18,1610612742,1610612750
21700125,"NOV 03, 2017",2017-18,1610612740,1610612742
21700116,"NOV 01, 2017",2017-18,1610612742,1610612746
21700098,"OCT 30, 2017",2017-18,1610612742,1610612762
21700081,"OCT 28, 2017",2017-18,1610612755,1610612742
21700066,"OCT 26, 2017",2017-18,1610612742,1610612763
21700061,"OCT 25, 2017",2017-18,1610612763,1610612742
21700045,"OCT 23, 2017",2017-18,1610612744,1610612742
21700032,"OCT 21, 2017",2017-18,1610612742,1610612745
21700024,"OCT 20, 2017",2017-18,1610612758,1610612742
21701225,"APR 11, 2018",2017-18,1610612743,1610612750
21701211,"APR 09, 2018",2017-18,1610612757,1610612743
21701191,"APR 07, 2018",2017-18,1610612743,1610612746
21701180,"APR 05, 2018",2017-18,1610612750,1610612743
21701165,"APR 03, 2018",2017-18,1610612754,1610612743
21701152,"APR 01, 2018",2017-18,1610612749,1610612743
21701133,"MAR 30, 2018",2017-18,1610612743,1610612760
21701109,"MAR 27, 2018",2017-18,1610612743,1610612761
21701105,"MAR 26, 2018",2017-18,1610612743,1610612755
21701079,"MAR 23, 2018",2017-18,1610612743,1610612764
21701054,"MAR 19, 2018",2017-18,1610612743,1610612748
21701040,"MAR 17, 2018",2017-18,1610612743,1610612763
21701026,"MAR 15, 2018",2017-18,1610612765,1610612743
21701015,"MAR 13, 2018",2017-18,1610612743,1610612747
21700996,"MAR 11, 2018",2017-18,1610612758,1610612743
21700983,"MAR 09, 2018",2017-18,1610612747,1610612743
21700931,"MAR 02, 2018",2017-18,1610612743,1610612763
21700912,"FEB 27, 2018",2017-18,1610612746,1610612743
21700896,"FEB 25, 2018",2017-18,1610612745,1610612743
21700880,"FEB 23, 2018",2017-18,1610612759,1610612743
21700865,"FEB 15, 2018",2017-18,1610612743,1610612749
21700852,"FEB 13, 2018",2017-18,1610612759,1610612743
21700832,"FEB 10, 2018",2017-18,1610612743,1610612756
21700823,"FEB 09, 2018",2017-18,1610612743,1610612745
21700782,"FEB 03, 2018",2017-18,1610612744,1610612743
21700765,"FEB 01, 2018",2017-18,1610612760,1610612743
21700750,"JAN 30, 2018",2017-18,1610612743,1610612759
21700712,"JAN 25, 2018",2017-18,1610612752,1610612743
21700694,"JAN 22, 2018",2017-18,1610612757,1610612743
21700671,"JAN 19, 2018",2017-18,1610612756,1610612743
21700662,"JAN 17, 2018",2017-18,1610612743,1610612746
21700633,"JAN 13, 2018",2017-18,1610612743,1610612759
21700625,"JAN 12, 2018",2017-18,1610612763,1610612743
21700597,"JAN 08, 2018",2017-18,1610612743,1610612744
21700585,"JAN 06, 2018",2017-18,1610612743,1610612758
21700574,"JAN 05, 2018",2017-18,1610612762,1610612743
21700563,"JAN 03, 2018",2017-18,1610612756,1610612743
21700536,"DEC 30, 2017",2017-18,1610612755,1610612743
21700510,"DEC 27, 2017",2017-18,1610612743,1610612750
21700503,"DEC 26, 2017",2017-18,1610612762,1610612743
21700489,"DEC 23, 2017",2017-18,1610612743,1610612744
21700478,"DEC 22, 2017",2017-18,1610612743,1610612757
21700462,"DEC 20, 2017",2017-18,1610612750,1610612743
21700447,"DEC 18, 2017",2017-18,1610612743,1610612760
21700427,"DEC 15, 2017",2017-18,1610612740,1610612743
21700398,"DEC 12, 2017",2017-18,1610612743,1610612765
21700387,"DEC 10, 2017",2017-18,1610612743,1610612754
21700370,"DEC 08, 2017",2017-18,1610612743,1610612753
21700360,"DEC 06, 2017",2017-18,1610612743,1610612740
21700332,"DEC 02, 2017",2017-18,1610612747,1610612743
21700301,"NOV 28, 2017",2017-18,1610612743,1610612762
21700274,"NOV 24, 2017",2017-18,1610612763,1610612743
21700259,"NOV 22, 2017",2017-18,1610612743,1610612745
21700251,"NOV 20, 2017",2017-18,1610612743,1610612758
21700240,"NOV 19, 2017",2017-18,1610612743,1610612747
21700226,"NOV 17, 2017",2017-18,1610612740,1610612743
21700198,"NOV 13, 2017",2017-18,1610612743,1610612757
21700185,"NOV 11, 2017",2017-18,1610612753,1610612743
21700168,"NOV 09, 2017",2017-18,1610612760,1610612743
21700135,"NOV 04, 2017",2017-18,1610612744,1610612743
21700127,"NOV 03, 2017",2017-18,1610612748,1610612743
21700114,"NOV 01, 2017",2017-18,1610612761,1610612743
21700094,"OCT 30, 2017",2017-18,1610612743,1610612752
21700047,"OCT 23, 2017",2017-18,1610612764,1610612743
21700035,"OCT 21, 2017",2017-18,1610612758,1610612743
21700010,"OCT 18, 2017",2017-18,1610612743,1610612762
21701204,"APR 09, 2018",2017-18,1610612761,1610612765
21701199,"APR 08, 2018",2017-18,1610612765,1610612763
21701169,"APR 04, 2018",2017-18,1610612755,1610612765
21701139,"MAR 31, 2018",2017-18,1610612765,1610612752
21701124,"MAR 29, 2018",2017-18,1610612764,1610612765
21701104,"MAR 26, 2018",2017-18,1610612747,1610612765
21701074,"MAR 22, 2018",2017-18,1610612765,1610612745
21701063,"MAR 20, 2018",2017-18,1610612765,1610612756
21701057,"MAR 19, 2018",2017-18,1610612765,1610612758
21701045,"MAR 17, 2018",2017-18,1610612765,1610612757
21701013,"MAR 13, 2018",2017-18,1610612765,1610612762
21700966,"MAR 07, 2018",2017-18,1610612761,1610612765
21700938,"MAR 03, 2018",2017-18,1610612765,1610612748
21700926,"MAR 02, 2018",2017-18,1610612765,1610612753
21700913,"FEB 28, 2018",2017-18,1610612749,1610612765
21700901,"FEB 26, 2018",2017-18,1610612765,1610612761
21700841,"FEB 12, 2018",2017-18,1610612740,1610612765
21700817,"FEB 09, 2018",2017-18,1610612746,1610612765
21700790,"FEB 05, 2018",2017-18,1610612757,1610612765
21700776,"FEB 03, 2018",2017-18,1610612748,1610612765
21700761,"FEB 01, 2018",2017-18,1610612763,1610612765
21700724,"JAN 27, 2018",2017-18,1610612760,1610612765
21700702,"JAN 24, 2018",2017-18,1610612762,1610612765
21700669,"JAN 19, 2018",2017-18,1610612764,1610612765
21700656,"JAN 17, 2018",2017-18,1610612765,1610612761
21700595,"JAN 08, 2018",2017-18,1610612765,1610612740
21700580,"JAN 06, 2018",2017-18,1610612745,1610612765
21700569,"JAN 05, 2018",2017-18,1610612765,1610612755
21700558,"JAN 03, 2018",2017-18,1610612765,1610612748
21700530,"DEC 30, 2017",2017-18,1610612759,1610612765
21700516,"DEC 28, 2017",2017-18,1610612765,1610612753
21700498,"DEC 26, 2017",2017-18,1610612754,1610612765
21700471,"DEC 22, 2017",2017-18,1610612752,1610612765
21700438,"DEC 17, 2017",2017-18,1610612753,1610612765
21700419,"DEC 15, 2017",2017-18,1610612765,1610612754
21700368,"DEC 08, 2017",2017-18,1610612744,1610612765
21700359,"DEC 06, 2017",2017-18,1610612765,1610612749
21700348,"DEC 04, 2017",2017-18,1610612765,1610612759
21700330,"DEC 02, 2017",2017-18,1610612765,1610612755
21700320,"DEC 01, 2017",2017-18,1610612765,1610612764
21700303,"NOV 29, 2017",2017-18,1610612756,1610612765
21700273,"NOV 24, 2017",2017-18,1610612765,1610612760
21700238,"NOV 19, 2017",2017-18,1610612765,1610612750
21700217,"NOV 17, 2017",2017-18,1610612765,1610612754
21700209,"NOV 15, 2017",2017-18,1610612765,1610612749
21700189,"NOV 12, 2017",2017-18,1610612748,1610612765
21700159,"NOV 08, 2017",2017-18,1610612754,1610612765
21700132,"NOV 04, 2017",2017-18,1610612758,1610612765
21700119,"NOV 03, 2017",2017-18,1610612749,1610612765
21700104,"OCT 31, 2017",2017-18,1610612765,1610612747
21700091,"OCT 29, 2017",2017-18,1610612765,1610612744
21700084,"OCT 28, 2017",2017-18,1610612765,1610612746
21700056,"OCT 25, 2017",2017-18,1610612750,1610612765
21700041,"OCT 23, 2017",2017-18,1610612755,1610612765
21700030,"OCT 21, 2017",2017-18,1610612765,1610612752
21700020,"OCT 20, 2017",2017-18,1610612765,1610612764
21701217,"APR 10, 2018",2017-18,1610612744,1610612762
21701203,"APR 08, 2018",2017-18,1610612744,1610612756
21701195,"APR 07, 2018",2017-18,1610612740,1610612744
21701175,"APR 05, 2018",2017-18,1610612744,1610612754
21701163,"APR 03, 2018",2017-18,1610612744,1610612760
21701153,"APR 01, 2018",2017-18,1610612756,1610612744
21701142,"MAR 31, 2018",2017-18,1610612744,1610612758
21701128,"MAR 29, 2018",2017-18,1610612749,1610612744
21701114,"MAR 27, 2018",2017-18,1610612754,1610612744
21701102,"MAR 25, 2018",2017-18,1610612762,1610612744
21701056,"MAR 19, 2018",2017-18,1610612744,1610612759
21701044,"MAR 17, 2018",2017-18,1610612744,1610612756
21701033,"MAR 16, 2018",2017-18,1610612758,1610612744
21701019,"MAR 14, 2018",2017-18,1610612747,1610612744
21700994,"MAR 11, 2018",2017-18,1610612744,1610612750
21700984,"MAR 09, 2018",2017-18,1610612744,1610612757
21700976,"MAR 08, 2018",2017-18,1610612759,1610612744
21700917,"FEB 28, 2018",2017-18,1610612744,1610612764
21700900,"FEB 26, 2018",2017-18,1610612744,1610612752
21700887,"FEB 24, 2018",2017-18,1610612760,1610612744
21700872,"FEB 22, 2018",2017-18,1610612746,1610612744
21700864,"FEB 14, 2018",2017-18,1610612744,1610612757
21700846,"FEB 12, 2018",2017-18,1610612756,1610612744
21700831,"FEB 10, 2018",2017-18,1610612759,1610612744
21700803,"FEB 06, 2018",2017-18,1610612760,1610612744
21700774,"FEB 02, 2018",2017-18,1610612744,1610612758
21700751,"JAN 30, 2018",2017-18,1610612744,1610612762
21700713,"JAN 25, 2018",2017-18,1610612750,1610612744
21700699,"JAN 23, 2018",2017-18,1610612752,1610612744
21700679,"JAN 20, 2018",2017-18,1610612744,1610612745
21700631,"JAN 13, 2018",2017-18,1610612744,1610612761
21700622,"JAN 12, 2018",2017-18,1610612744,1610612749
21700613,"JAN 10, 2018",2017-18,1610612746,1610612744
21700578,"JAN 06, 2018",2017-18,1610612744,1610612746
21700566,"JAN 04, 2018",2017-18,1610612744,1610612745
21700535,"DEC 30, 2017",2017-18,1610612763,1610612744
21700514,"DEC 27, 2017",2017-18,1610612762,1610612744
21700479,"DEC 22, 2017",2017-18,1610612747,1610612744
21700464,"DEC 20, 2017",2017-18,1610612763,1610612744
21700450,"DEC 18, 2017",2017-18,1610612744,1610612747
21700395,"DEC 11, 2017",2017-18,1610612757,1610612744
21700346,"DEC 04, 2017",2017-18,1610612744,1610612740
21700335,"DEC 03, 2017",2017-18,1610612744,1610612748
21700318,"DEC 01, 2017",2017-18,1610612744,1610612753
21700312,"NOV 29, 2017",2017-18,1610612744,1610612747
21700296,"NOV 27, 2017",2017-18,1610612758,1610612744
21700284,"NOV 25, 2017",2017-18,1610612740,1610612744
21700263,"NOV 22, 2017",2017-18,1610612744,1610612760
21700231,"NOV 18, 2017",2017-18,1610612744,1610612755
21700199,"NOV 13, 2017",2017-18,1610612753,1610612744
21700184,"NOV 11, 2017",2017-18,1610612755,1610612744
21700163,"NOV 08, 2017",2017-18,1610612750,1610612744
21700148,"NOV 06, 2017",2017-18,1610612748,1610612744
21700117,"NOV 02, 2017",2017-18,1610612744,1610612759
21700100,"OCT 30, 2017",2017-18,1610612744,1610612746
21700075,"OCT 27, 2017",2017-18,1610612764,1610612744
21700063,"OCT 25, 2017",2017-18,1610612761,1610612744
21700033,"OCT 21, 2017",2017-18,1610612744,1610612763
21700025,"OCT 20, 2017",2017-18,1610612744,1610612740
21700002,"OCT 17, 2017",2017-18,1610612745,1610612744
21701230,"APR 11, 2018",2017-18,1610612745,1610612758
21701218,"APR 10, 2018",2017-18,1610612745,1610612747
21701194,"APR 07, 2018",2017-18,1610612760,1610612745
21701177,"APR 05, 2018",2017-18,1610612757,1610612745
21701161,"APR 03, 2018",2017-18,1610612764,1610612745
21701145,"APR 01, 2018",2017-18,1610612745,1610612759
21701132,"MAR 30, 2018",2017-18,1610612756,1610612745
21701091,"MAR 24, 2018",2017-18,1610612740,1610612745
21701064,"MAR 20, 2018",2017-18,1610612745,1610612757
21701048,"MAR 18, 2018",2017-18,1610612745,1610612750
21701036,"MAR 17, 2018",2017-18,1610612745,1610612740
21701023,"MAR 15, 2018",2017-18,1610612746,1610612745
21701001,"MAR 12, 2018",2017-18,1610612759,1610612745
21700979,"MAR 09, 2018",2017-18,1610612745,1610612761
21700968,"MAR 07, 2018",2017-18,1610612745,1610612749
21700960,"MAR 06, 2018",2017-18,1610612745,1610612760
21700921,"FEB 28, 2018",2017-18,1610612745,1610612746
21700905,"FEB 26, 2018",2017-18,1610612745,1610612762
21700877,"FEB 23, 2018",2017-18,1610612750,1610612745
21700860,"FEB 14, 2018",2017-18,1610612758,1610612745
21700849,"FEB 13, 2018",2017-18,1610612745,1610612750
21700806,"FEB 07, 2018",2017-18,1610612745,1610612748
21700764,"FEB 01, 2018",2017-18,1610612745,1610612759
21700748,"JAN 30, 2018",2017-18,1610612753,1610612745
21700732,"JAN 28, 2018",2017-18,1610612756,1610612745
21700720,"JAN 26, 2018",2017-18,1610612745,1610612740
21700689,"JAN 22, 2018",2017-18,1610612748,1610612745
21700665,"JAN 18, 2018",2017-18,1610612750,1610612745
21700648,"JAN 15, 2018",2017-18,1610612745,1610612746
21700626,"JAN 12, 2018",2017-18,1610612745,1610612756
21700608,"JAN 10, 2018",2017-18,1610612757,1610612745
21700554,"JAN 03, 2018",2017-18,1610612745,1610612753
21700540,"DEC 31, 2017",2017-18,1610612747,1610612745
21700521,"DEC 29, 2017",2017-18,1610612745,1610612764
21700496,"DEC 25, 2017",2017-18,1610612745,1610612760
21700475,"DEC 22, 2017",2017-18,1610612746,1610612745
21700459,"DEC 20, 2017",2017-18,1610612747,1610612745
21700445,"DEC 18, 2017",2017-18,1610612762,1610612745
21700433,"DEC 16, 2017",2017-18,1610612749,1610612745
21700428,"DEC 15, 2017",2017-18,1610612759,1610612745
21700392,"DEC 11, 2017",2017-18,1610612740,1610612745
21700384,"DEC 09, 2017",2017-18,1610612745,1610612757
21700366,"DEC 07, 2017",2017-18,1610612745,1610612762
21700338,"DEC 03, 2017",2017-18,1610612745,1610612747
21700308,"NOV 29, 2017",2017-18,1610612754,1610612745
21700282,"NOV 25, 2017",2017-18,1610612752,1610612745
21700232,"NOV 18, 2017",2017-18,1610612745,1610612763
21700216,"NOV 16, 2017",2017-18,1610612745,1610612756
21700202,"NOV 14, 2017",2017-18,1610612761,1610612745
21700190,"NOV 12, 2017",2017-18,1610612745,1610612754
21700180,"NOV 11, 2017",2017-18,1610612763,1610612745
21700140,"NOV 05, 2017",2017-18,1610612762,1610612745
21700111,"NOV 01, 2017",2017-18,1610612745,1610612752
21700095,"OCT 30, 2017",2017-18,1610612755,1610612745
21700080,"OCT 28, 2017",2017-18,1610612745,1610612763
21700057,"OCT 25, 2017",2017-18,1610612745,1610612755
21700043,"OCT 23, 2017",2017-18,1610612763,1610612745
21700013,"OCT 18, 2017",2017-18,1610612745,1610612758
21701187,"APR 06, 2018",2017-18,1610612754,1610612761
21701146,"APR 01, 2018",2017-18,1610612754,1610612746
21701127,"MAR 29, 2018",2017-18,1610612754,1610612758
21701096,"MAR 25, 2018",2017-18,1610612748,1610612754
21701078,"MAR 23, 2018",2017-18,1610612746,1610612754
21700809,"MAR 21, 2018",2017-18,1610612754,1610612740
21701051,"MAR 19, 2018",2017-18,1610612747,1610612754
21701035,"MAR 17, 2018",2017-18,1610612754,1610612764
21701020,"MAR 15, 2018",2017-18,1610612761,1610612754
21701005,"MAR 13, 2018",2017-18,1610612754,1610612755
21700965,"MAR 07, 2018",2017-18,1610612762,1610612754
21700951,"MAR 05, 2018",2017-18,1610612749,1610612754
21700945,"MAR 04, 2018",2017-18,1610612754,1610612764
21700932,"MAR 02, 2018",2017-18,1610612754,1610612749
21700836,"FEB 11, 2018",2017-18,1610612752,1610612754
21700791,"FEB 05, 2018",2017-18,1610612764,1610612754
21700777,"FEB 03, 2018",2017-18,1610612755,1610612754
21700753,"JAN 31, 2018",2017-18,1610612763,1610612754
21700725,"JAN 27, 2018",2017-18,1610612753,1610612754
21700703,"JAN 24, 2018",2017-18,1610612756,1610612754
21700686,"JAN 21, 2018",2017-18,1610612754,1610612759
21700673,"JAN 19, 2018",2017-18,1610612754,1610612747
21700666,"JAN 18, 2018",2017-18,1610612754,1610612757
21700647,"JAN 15, 2018",2017-18,1610612754,1610612762
21700636,"JAN 14, 2018",2017-18,1610612754,1610612756
21700604,"JAN 10, 2018",2017-18,1610612748,1610612754
21700591,"JAN 08, 2018",2017-18,1610612749,1610612754
21700561,"JAN 03, 2018",2017-18,1610612754,1610612749
21700538,"DEC 31, 2017",2017-18,1610612750,1610612754
21700404,"DEC 13, 2017",2017-18,1610612760,1610612754
21700340,"DEC 04, 2017",2017-18,1610612752,1610612754
21700319,"DEC 01, 2017",2017-18,1610612754,1610612761
21700290,"NOV 27, 2017",2017-18,1610612753,1610612754
21700271,"NOV 24, 2017",2017-18,1610612761,1610612754
21700243,"NOV 20, 2017",2017-18,1610612754,1610612753
21700235,"NOV 19, 2017",2017-18,1610612754,1610612748
21700208,"NOV 15, 2017",2017-18,1610612754,1610612763
21700150,"NOV 07, 2017",2017-18,1610612740,1610612754
21700142,"NOV 05, 2017",2017-18,1610612754,1610612752
21700121,"NOV 03, 2017",2017-18,1610612754,1610612755
21700101,"OCT 31, 2017",2017-18,1610612758,1610612754
21700086,"OCT 29, 2017",2017-18,1610612759,1610612754
21700060,"OCT 25, 2017",2017-18,1610612754,1610612760
21700052,"OCT 24, 2017",2017-18,1610612754,1610612750
21700029,"OCT 21, 2017",2017-18,1610612754,1610612748
21700018,"OCT 20, 2017",2017-18,1610612757,1610612754
21701228,"APR 11, 2018",2017-18,1610612747,1610612746
21701212,"APR 09, 2018",2017-18,1610612740,1610612746
21701179,"APR 05, 2018",2017-18,1610612746,1610612762
21701168,"APR 03, 2018",2017-18,1610612759,1610612746
21701137,"MAR 30, 2018",2017-18,1610612746,1610612757
21701122,"MAR 28, 2018",2017-18,1610612746,1610612756
21701115,"MAR 27, 2018",2017-18,1610612749,1610612746
21701097,"MAR 25, 2018",2017-18,1610612746,1610612761
21701070,"MAR 21, 2018",2017-18,1610612746,1610612749
21701060,"MAR 20, 2018",2017-18,1610612746,1610612750
21701049,"MAR 18, 2018",2017-18,1610612757,1610612746
21701032,"MAR 16, 2018",2017-18,1610612746,1610612760
21700991,"MAR 10, 2018",2017-18,1610612753,1610612746
21700964,"MAR 06, 2018",2017-18,1610612740,1610612746
21700935,"MAR 02, 2018",2017-18,1610612752,1610612746
21700881,"FEB 23, 2018",2017-18,1610612746,1610612756
21700828,"FEB 10, 2018",2017-18,1610612746,1610612755
21700752,"JAN 30, 2018",2017-18,1610612757,1610612746
21700733,"JAN 28, 2018",2017-18,1610612746,1610612740
21700718,"JAN 26, 2018",2017-18,1610612746,1610612763
21700695,"JAN 22, 2018",2017-18,1610612750,1610612746
21700681,"JAN 20, 2018",2017-18,1610612746,1610612762
21700628,"JAN 13, 2018",2017-18,1610612758,1610612746
21700616,"JAN 11, 2018",2017-18,1610612746,1610612758
21700567,"JAN 04, 2018",2017-18,1610612760,1610612746
21700553,"JAN 02, 2018",2017-18,1610612763,1610612746
21700529,"DEC 29, 2017",2017-18,1610612746,1610612747
21700505,"DEC 26, 2017",2017-18,1610612758,1610612746
21700487,"DEC 23, 2017",2017-18,1610612746,1610612763
21700465,"DEC 20, 2017",2017-18,1610612756,1610612746
21700449,"DEC 18, 2017",2017-18,1610612746,1610612759
21700432,"DEC 16, 2017",2017-18,1610612746,1610612748
21700422,"DEC 15, 2017",2017-18,1610612746,1610612764
21700405,"DEC 13, 2017",2017-18,1610612746,1610612753
21700396,"DEC 11, 2017",2017-18,1610612761,1610612746
21700375,"DEC 09, 2017",2017-18,1610612764,1610612746
21700362,"DEC 06, 2017",2017-18,1610612750,1610612746
21700336,"DEC 03, 2017",2017-18,1610612746,1610612750
21700317,"NOV 30, 2017",2017-18,1610612762,1610612746
21700297,"NOV 27, 2017",2017-18,1610612747,1610612746
21700286,"NOV 25, 2017",2017-18,1610612746,1610612758
21700245,"NOV 20, 2017",2017-18,1610612746,1610612752
21700200,"NOV 13, 2017",2017-18,1610612755,1610612746
21700178,"NOV 11, 2017",2017-18,1610612746,1610612740
21700172,"NOV 10, 2017",2017-18,1610612746,1610612760
21700154,"NOV 07, 2017",2017-18,1610612746,1610612759
21700137,"NOV 05, 2017",2017-18,1610612748,1610612746
21700131,"NOV 04, 2017",2017-18,1610612763,1610612746
21700068,"OCT 26, 2017",2017-18,1610612746,1610612757
21700054,"OCT 24, 2017",2017-18,1610612762,1610612746
21700037,"OCT 21, 2017",2017-18,1610612756,1610612746
21700016,"OCT 19, 2017",2017-18,1610612746,1610612747
21701201,"APR 08, 2018",2017-18,1610612762,1610612747
21701190,"APR 06, 2018",2017-18,1610612750,1610612747
21701174,"APR 04, 2018",2017-18,1610612759,1610612747
21701166,"APR 03, 2018",2017-18,1610612747,1610612762
21701155,"APR 01, 2018",2017-18,1610612758,1610612747
21701136,"MAR 30, 2018",2017-18,1610612749,1610612747
21701092,"MAR 24, 2018",2017-18,1610612747,1610612763
21701075,"MAR 22, 2018",2017-18,1610612747,1610612740
21701034,"MAR 16, 2018",2017-18,1610612748,1610612747
21700971,"MAR 07, 2018",2017-18,1610612753,1610612747
21700956,"MAR 05, 2018",2017-18,1610612757,1610612747
21700940,"MAR 03, 2018",2017-18,1610612747,1610612759
21700922,"MAR 01, 2018",2017-18,1610612747,1610612748
21700891,"FEB 24, 2018",2017-18,1610612747,1610612758
21700866,"FEB 15, 2018",2017-18,1610612747,1610612750
21700862,"FEB 14, 2018",2017-18,1610612747,1610612740
21700816,"FEB 08, 2018",2017-18,1610612760,1610612747
21700804,"FEB 06, 2018",2017-18,1610612756,1610612747
21700788,"FEB 04, 2018",2017-18,1610612747,1610612760
21700754,"JAN 31, 2018",2017-18,1610612747,1610612753
21700735,"JAN 28, 2018",2017-18,1610612747,1610612761
21700684,"JAN 21, 2018",2017-18,1610612752,1610612747
21700660,"JAN 17, 2018",2017-18,1610612747,1610612760
21700645,"JAN 15, 2018",2017-18,1610612747,1610612763
21700617,"JAN 11, 2018",2017-18,1610612759,1610612747
21700602,"JAN 09, 2018",2017-18,1610612758,1610612747
21700565,"JAN 03, 2018",2017-18,1610612760,1610612747
21700548,"JAN 01, 2018",2017-18,1610612747,1610612750
21700515,"DEC 27, 2017",2017-18,1610612763,1610612747
21700497,"DEC 25, 2017",2017-18,1610612750,1610612747
21700491,"DEC 23, 2017",2017-18,1610612757,1610612747
21700399,"DEC 12, 2017",2017-18,1610612747,1610612752
21700363,"DEC 07, 2017",2017-18,1610612747,1610612755
21700266,"NOV 22, 2017",2017-18,1610612747,1610612758
21700227,"NOV 17, 2017",2017-18,1610612756,1610612747
21700214,"NOV 15, 2017",2017-18,1610612755,1610612747
21700196,"NOV 13, 2017",2017-18,1610612747,1610612756
21700182,"NOV 11, 2017",2017-18,1610612747,1610612749
21700164,"NOV 09, 2017",2017-18,1610612747,1610612764
21700145,"NOV 05, 2017",2017-18,1610612763,1610612747
21700118,"NOV 02, 2017",2017-18,1610612747,1610612757
21700082,"OCT 28, 2017",2017-18,1610612747,1610612762
21700076,"OCT 27, 2017",2017-18,1610612761,1610612747
21700064,"OCT 25, 2017",2017-18,1610612764,1610612747
21700040,"OCT 22, 2017",2017-18,1610612740,1610612747
21700026,"OCT 20, 2017",2017-18,1610612747,1610612756
21701227,"APR 11, 2018",2017-18,1610612763,1610612760
21701209,"APR 09, 2018",2017-18,1610612763,1610612750
21701188,"APR 06, 2018",2017-18,1610612758,1610612763
21701173,"APR 04, 2018",2017-18,1610612763,1610612740
21701154,"APR 01, 2018",2017-18,1610612763,1610612757
21701135,"MAR 30, 2018",2017-18,1610612763,1610612762
21701119,"MAR 28, 2018",2017-18,1610612757,1610612763
21701106,"MAR 26, 2018",2017-18,1610612763,1610612750
21701066,"MAR 21, 2018",2017-18,1610612763,1610612755
21701002,"MAR 12, 2018",2017-18,1610612749,1610612763
21700980,"MAR 09, 2018",2017-18,1610612762,1610612763
21700954,"MAR 05, 2018",2017-18,1610612763,1610612759
21700936,"MAR 03, 2018",2017-18,1610612763,1610612753
21700918,"FEB 28, 2018",2017-18,1610612756,1610612763
21700885,"FEB 24, 2018",2017-18,1610612763,1610612748
21700861,"FEB 14, 2018",2017-18,1610612760,1610612763
21700839,"FEB 11, 2018",2017-18,1610612763,1610612760
21700808,"FEB 07, 2018",2017-18,1610612762,1610612763
21700787,"FEB 04, 2018",2017-18,1610612763,1610612761
21700740,"JAN 29, 2018",2017-18,1610612756,1610612763
21700707,"JAN 24, 2018",2017-18,1610612759,1610612763
21700690,"JAN 22, 2018",2017-18,1610612755,1610612763
21700677,"JAN 20, 2018",2017-18,1610612763,1610612740
21700670,"JAN 19, 2018",2017-18,1610612758,1610612763
21700658,"JAN 17, 2018",2017-18,1610612752,1610612763
21700609,"JAN 10, 2018",2017-18,1610612740,1610612763
21700575,"JAN 05, 2018",2017-18,1610612764,1610612763
21700543,"DEC 31, 2017",2017-18,1610612763,1610612758
21700504,"DEC 26, 2017",2017-18,1610612763,1610612756
21700469,"DEC 21, 2017",2017-18,1610612763,1610612756
21700406,"DEC 13, 2017",2017-18,1610612763,1610612764
21700393,"DEC 11, 2017",2017-18,1610612748,1610612763
21700382,"DEC 09, 2017",2017-18,1610612760,1610612763
21700371,"DEC 08, 2017",2017-18,1610612761,1610612763
21700357,"DEC 06, 2017",2017-18,1610612763,1610612752
21700345,"DEC 04, 2017",2017-18,1610612750,1610612763
21700323,"DEC 01, 2017",2017-18,1610612759,1610612763
21700311,"NOV 29, 2017",2017-18,1610612763,1610612759
21700246,"NOV 20, 2017",2017-18,1610612757,1610612763
